id,title,category,price,description,image_url,rating,review_count,created_at
139,QualityFirst Sports & Outdoors Product,Sports & Outdoors,159.8,High-quality sports & outdoors item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/138/400/400,3.5,3048,2025-11-07 01:28:26.696146
140,BookWorm Health & Household Product,Health & Household,294.98,High-quality health & household item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/139/400/400,3.8,4811,2025-01-07 01:28:26.696151
141,ProGear Casual Sneakers,Clothing,362.7,Top-rated clothing item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/140/400/400,4.5,4899,2025-02-01 01:28:26.696160
142,FitGear Laptop Stand Adjustable,Electronics,78.16,Best-selling electronics product with 5-star reviews. Great value for money.,https://picsum.photos/seed/141/400/400,3.5,542,2025-12-22 01:28:26.696168
143,PremiumPlus Mechanical Keyboard RGB,Electronics,375.97,Top-rated electronics item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/142/400/400,3.5,3577,2025-04-04 01:28:26.696175
144,ValueBrand Tools & Home Improvement Product,Tools & Home Improvement,362.26,Professional-grade valuebrand tools & home improvement product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/143/400/400,4.1,531,2025-01-23 01:28:26.696180
145,LifeStyle Coffee Maker Automatic,Home & Kitchen,196.94,Top-rated home & kitchen item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/144/400/400,3.8,4241,2025-04-08 01:28:26.696188
146,ValueBrand Tools & Home Improvement Product,Tools & Home Improvement,212.14,Top-rated tools & home improvement item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/145/400/400,3.5,1616,2025-06-11 01:28:26.696193
147,ValueBrand Automotive Product,Automotive,22.1,Top-rated automotive item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/146/400/400,5.0,1577,2025-11-08 01:28:26.696200
148,StyleMax Wireless Mouse,Electronics,102.21,Premium stylemax wireless mouse featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/147/400/400,4.5,644,2025-04-29 01:28:26.696209
149,QualityFirst Beauty & Personal Care Product,Beauty & Personal Care,449.23,Best-selling beauty & personal care product with 5-star reviews. Great value for money.,https://picsum.photos/seed/148/400/400,4.2,2099,2025-11-09 01:28:26.696214
150,SmartHome Smart Watch Series 9,Electronics,158.74,Premium smarthome smart watch series 9 featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/149/400/400,4.1,2368,2025-06-12 01:28:26.696224
151,Advanced Guide to Cooking,Books,242.46,Top-rated books item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/150/400/400,3.7,744,2025-07-10 01:28:26.696232
152,HomeEssentials Sports & Outdoors Product,Sports & Outdoors,221.96,Professional-grade homeessentials sports & outdoors product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/151/400/400,4.9,1457,2025-10-29 01:28:26.696237
153,BookWorm Beauty & Personal Care Product,Beauty & Personal Care,405.57,Top-rated beauty & personal care item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/152/400/400,3.8,2276,2025-11-06 01:28:26.696242
154,PremiumPlus USB-C Fast Charger,Electronics,34.7,Best-selling electronics product with 5-star reviews. Great value for money.,https://picsum.photos/seed/153/400/400,3.6,93,2025-11-20 01:28:26.696251
155,TechZone Coffee Maker Automatic,Home & Kitchen,370.23,Top-rated home & kitchen item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/154/400/400,4.7,4241,2025-10-13 01:28:26.696258
156,StyleMax Tools & Home Improvement Product,Tools & Home Improvement,209.87,High-quality tools & home improvement item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/155/400/400,4.0,1951,2025-08-04 01:28:26.696264
157,Mastering Health in 30 Days,Books,121.9,Top-rated books item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/156/400/400,5.0,2825,2025-04-05 01:28:26.696272
158,LifeStyle Beauty & Personal Care Product,Beauty & Personal Care,61.62,Best-selling beauty & personal care product with 5-star reviews. Great value for money.,https://picsum.photos/seed/157/400/400,4.4,4202,2025-05-06 01:28:26.696277
159,Mastering Marketing in 30 Days,Books,18.87,Best-selling books product with 5-star reviews. Great value for money.,https://picsum.photos/seed/158/400/400,4.0,2585,2025-08-24 01:28:26.696285
160,LifeStyle Knife Set Professional,Home & Kitchen,135.1,Premium lifestyle knife set professional featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/159/400/400,4.4,2522,2025-07-27 01:28:26.696294
161,ValueBrand Tools & Home Improvement Product,Tools & Home Improvement,342.39,Top-rated tools & home improvement item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/160/400/400,4.9,1471,2025-03-06 01:28:26.696299
162,Mastering Fitness in 30 Days,Books,100.55,High-quality books item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/161/400/400,4.0,3247,2025-11-08 01:28:26.696306
163,SmartHome Toys & Games Product,Toys & Games,166.79,Best-selling toys & games product with 5-star reviews. Great value for money.,https://picsum.photos/seed/162/400/400,3.8,3439,2025-06-11 01:28:26.696312
164,LifeStyle Blender High Speed,Home & Kitchen,403.12,High-quality home & kitchen item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/163/400/400,4.5,362,2025-10-26 01:28:26.696319
165,TechZone Toys & Games Product,Toys & Games,325.23,Professional-grade techzone toys & games product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/164/400/400,4.2,698,2025-02-18 01:28:26.696325
166,Mastering Python in 30 Days,Books,378.92,Professional-grade mastering python in 30 days designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/165/400/400,4.1,4618,2025-06-13 01:28:26.696333
167,LifeStyle Beauty & Personal Care Product,Beauty & Personal Care,208.65,Professional-grade lifestyle beauty & personal care product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/166/400/400,4.3,1916,2025-09-16 01:28:26.696338
168,BookWorm Mechanical Keyboard RGB,Electronics,462.61,Best-selling electronics product with 5-star reviews. Great value for money.,https://picsum.photos/seed/167/400/400,4.3,1644,2025-05-31 01:28:26.696347
169,LifeStyle Beauty & Personal Care Product,Beauty & Personal Care,153.94,Premium lifestyle beauty & personal care product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/168/400/400,4.1,3183,2025-01-31 01:28:26.696353
170,ValueBrand Beauty & Personal Care Product,Beauty & Personal Care,46.39,Top-rated beauty & personal care item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/169/400/400,4.6,1014,2025-08-20 01:28:26.696358
171,SmartLife Toys & Games Product,Toys & Games,30.41,High-quality toys & games item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/170/400/400,4.8,4281,2025-08-10 01:28:26.696363
172,LifeStyle Sports & Outdoors Product,Sports & Outdoors,94.8,High-quality sports & outdoors item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/171/400/400,4.9,3543,2025-12-23 01:28:26.696369
173,ValueBrand Tools & Home Improvement Product,Tools & Home Improvement,485.66,Professional-grade valuebrand tools & home improvement product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/172/400/400,4.1,4690,2025-08-22 01:28:26.696374
174,ValueBrand Tools & Home Improvement Product,Tools & Home Improvement,100.92,Top-rated tools & home improvement item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/173/400/400,4.3,3630,2025-10-18 01:28:26.696380
175,Marketing for Beginners,Books,92.58,Premium marketing for beginners featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/174/400/400,3.6,4723,2025-04-14 01:28:26.696388
176,ProGear Toys & Games Product,Toys & Games,61.03,Professional-grade progear toys & games product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/175/400/400,5.0,3514,2025-07-29 01:28:26.696393
177,Expert Guide to Design,Books,70.01,High-quality books item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/176/400/400,4.8,2620,2025-07-05 01:28:26.696401
178,SmartLife Tools & Home Improvement Product,Tools & Home Improvement,31.85,Professional-grade smartlife tools & home improvement product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/177/400/400,3.5,856,2025-05-01 01:28:26.696406
179,ValueBrand Automotive Product,Automotive,12.04,Professional-grade valuebrand automotive product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/178/400/400,4.9,4892,2025-12-18 01:28:26.696413
180,HomeEssentials Running Shoes Athletic,Clothing,307.26,Best-selling clothing product with 5-star reviews. Great value for money.,https://picsum.photos/seed/179/400/400,4.3,2225,2025-06-07 01:28:26.696421
181,Learning Marketing: Complete Guide,Books,64.97,Top-rated books item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/180/400/400,4.6,11,2025-12-16 01:28:26.696428
182,ProGear Beauty & Personal Care Product,Beauty & Personal Care,89.39,Premium progear beauty & personal care product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/181/400/400,3.5,1362,2025-11-27 01:28:26.696434
183,QualityFirst Beauty & Personal Care Product,Beauty & Personal Care,152.09,Professional-grade qualityfirst beauty & personal care product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/182/400/400,4.4,25,2025-10-13 01:28:26.696439
184,MasterChef Beauty & Personal Care Product,Beauty & Personal Care,46.89,Top-rated beauty & personal care item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/183/400/400,4.9,2454,2025-05-05 01:28:26.696444
185,TechPro Tools & Home Improvement Product,Tools & Home Improvement,187.89,Premium techpro tools & home improvement product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/184/400/400,3.7,3516,2025-11-18 01:28:26.696451
186,FitGear Health & Household Product,Health & Household,271.49,Professional-grade fitgear health & household product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/185/400/400,4.5,3875,2025-11-23 01:28:26.696456
187,MasterChef Health & Household Product,Health & Household,268.91,High-quality health & household item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/186/400/400,4.1,2753,2025-07-29 01:28:26.696462
188,SmartLife Mechanical Keyboard RGB,Electronics,281.73,Professional-grade smartlife mechanical keyboard rgb designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/187/400/400,4.3,4791,2025-01-26 01:28:26.696471
189,SmartLife Classic Jacket Winter,Clothing,179.6,Best-selling clothing product with 5-star reviews. Great value for money.,https://picsum.photos/seed/188/400/400,4.7,2805,2025-08-28 01:28:26.696478
190,PremiumPlus Tools & Home Improvement Product,Tools & Home Improvement,74.83,Professional-grade premiumplus tools & home improvement product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/189/400/400,4.9,3302,2025-01-09 01:28:26.696484
191,ProGear Toys & Games Product,Toys & Games,462.05,Professional-grade progear toys & games product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/190/400/400,4.9,3892,2025-08-01 01:28:26.696489
192,TechZone Tools & Home Improvement Product,Tools & Home Improvement,148.27,High-quality tools & home improvement item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/191/400/400,4.9,1902,2025-11-24 01:28:26.696495
